,Unnamed: 0,Unnamed: 0.1,category,filename,label,shard_iid,shard_non_iid,shape
1466,1466,1700,Common wheat,train_256x256x3/Common wheat/a6d21535a.png,4,3,9,"(622, 622, 3)"
1467,1467,1757,Common wheat,train_256x256x3/Common wheat/ec0d252e7.png,4,4,9,"(406, 406, 3)"
1468,1468,1755,Common wheat,train_256x256x3/Common wheat/eb08e6794.png,4,2,9,"(689, 689, 3)"
1469,1469,1566,Common wheat,train_256x256x3/Common wheat/12e0ffb23.png,4,1,9,"(684, 684, 3)"
1470,1470,1718,Common wheat,train_256x256x3/Common wheat/b6454a013.png,4,1,9,"(176, 176, 3)"
1471,1471,1640,Common wheat,train_256x256x3/Common wheat/6cb186ea3.png,4,1,9,"(496, 496, 3)"
1472,1472,1674,Common wheat,train_256x256x3/Common wheat/93b577009.png,4,2,9,"(104, 104, 3)"
1473,1473,1600,Common wheat,train_256x256x3/Common wheat/3a40ee68b.png,4,3,9,"(582, 582, 3)"
1474,1474,1592,Common wheat,train_256x256x3/Common wheat/2e7881f74.png,4,5,9,"(140, 140, 3)"
1475,1475,1644,Common wheat,train_256x256x3/Common wheat/6e070b7cd.png,4,0,9,"(756, 756, 3)"
1476,1476,1736,Common wheat,train_256x256x3/Common wheat/cb0bc5c02.png,4,0,9,"(726, 726, 3)"
1477,1477,1653,Common wheat,train_256x256x3/Common wheat/78e98a1ea.png,4,2,9,"(578, 578, 3)"
1478,1478,1588,Common wheat,train_256x256x3/Common wheat/297e193dc.png,4,1,9,"(957, 957, 3)"
1479,1479,1699,Common wheat,train_256x256x3/Common wheat/a65244218.png,4,0,9,"(588, 588, 3)"
1480,1480,1701,Common wheat,train_256x256x3/Common wheat/a6d688d93.png,4,6,9,"(189, 189, 3)"
1481,1481,1626,Common wheat,train_256x256x3/Common wheat/5926abc69.png,4,4,9,"(168, 168, 3)"
1482,1482,1730,Common wheat,train_256x256x3/Common wheat/c9562464a.png,4,5,9,"(185, 185, 3)"
1483,1483,1707,Common wheat,train_256x256x3/Common wheat/ab414e606.png,4,3,9,"(138, 138, 3)"
1484,1484,1603,Common wheat,train_256x256x3/Common wheat/3dc5876a5.png,4,7,9,"(86, 86, 3)"
1485,1485,1715,Common wheat,train_256x256x3/Common wheat/b3166a9b3.png,4,3,9,"(540, 540, 3)"
1486,1486,1551,Common wheat,train_256x256x3/Common wheat/012db0f43.png,4,5,9,"(644, 644, 3)"
1487,1487,1683,Common wheat,train_256x256x3/Common wheat/9b3ec2b81.png,4,6,9,"(1045, 1045, 3)"
1488,1488,1625,Common wheat,train_256x256x3/Common wheat/585041992.png,4,2,9,"(435, 435, 3)"
1489,1489,1686,Common wheat,train_256x256x3/Common wheat/9d99ab3f3.png,4,8,9,"(786, 786, 3)"
1490,1490,1665,Common wheat,train_256x256x3/Common wheat/861e7b81e.png,4,9,9,"(450, 450, 3)"
1491,1491,1688,Common wheat,train_256x256x3/Common wheat/9eb9a2afa.png,4,3,9,"(745, 745, 3)"
1492,1492,1694,Common wheat,train_256x256x3/Common wheat/a300eb8b2.png,4,6,9,"(79, 79, 3)"
1493,1493,1685,Common wheat,train_256x256x3/Common wheat/9c8cf72ed.png,4,2,9,"(735, 735, 3)"
1494,1494,1740,Common wheat,train_256x256x3/Common wheat/d068da45d.png,4,9,9,"(606, 606, 3)"
1495,1495,1760,Common wheat,train_256x256x3/Common wheat/eed3033a3.png,4,1,9,"(524, 524, 3)"
1496,1496,1650,Common wheat,train_256x256x3/Common wheat/75d126b6e.png,4,6,9,"(120, 120, 3)"
1497,1497,1743,Common wheat,train_256x256x3/Common wheat/d1e4fc2b4.png,4,3,9,"(561, 561, 3)"
1498,1498,1748,Common wheat,train_256x256x3/Common wheat/d9e6014ea.png,4,6,9,"(728, 728, 3)"
1499,1499,1624,Common wheat,train_256x256x3/Common wheat/5689a8503.png,4,3,9,"(155, 155, 3)"
1500,1500,1724,Common wheat,train_256x256x3/Common wheat/c48e223f7.png,4,9,9,"(125, 125, 3)"
1501,1501,1891,Fat Hen,train_256x256x3/Fat Hen/40321aa58.png,5,8,9,"(641, 641, 3)"
1502,1502,2086,Fat Hen,train_256x256x3/Fat Hen/b039fd244.png,5,6,9,"(165, 165, 3)"
1503,1503,2239,Fat Hen,train_256x256x3/Fat Hen/fdc1eedc6.png,5,7,9,"(515, 515, 3)"
1504,1504,1979,Fat Hen,train_256x256x3/Fat Hen/6f7c00476.png,5,0,9,"(392, 392, 3)"
1505,1505,2089,Fat Hen,train_256x256x3/Fat Hen/b3e1dda94.png,5,3,9,"(439, 439, 3)"
1506,1506,1851,Fat Hen,train_256x256x3/Fat Hen/295ddd0b8.png,5,9,9,"(121, 121, 3)"
1507,1507,1883,Fat Hen,train_256x256x3/Fat Hen/3c51bc884.png,5,5,9,"(448, 448, 3)"
1508,1508,2135,Fat Hen,train_256x256x3/Fat Hen/c679a9396.png,5,0,9,"(338, 338, 3)"
1509,1509,1994,Fat Hen,train_256x256x3/Fat Hen/79933186c.png,5,6,9,"(172, 172, 3)"
1510,1510,2229,Fat Hen,train_256x256x3/Fat Hen/f36b25868.png,5,7,9,"(304, 304, 3)"
1511,1511,1959,Fat Hen,train_256x256x3/Fat Hen/64034603a.png,5,0,9,"(188, 188, 3)"
1512,1512,1929,Fat Hen,train_256x256x3/Fat Hen/56ee7f90f.png,5,9,9,"(121, 121, 3)"
1513,1513,2178,Fat Hen,train_256x256x3/Fat Hen/db673dc46.png,5,8,9,"(157, 157, 3)"
1514,1514,1916,Fat Hen,train_256x256x3/Fat Hen/510f3ba19.png,5,1,9,"(393, 393, 3)"
1515,1515,1945,Fat Hen,train_256x256x3/Fat Hen/5e72c6e8f.png,5,7,9,"(234, 234, 3)"
1516,1516,1818,Fat Hen,train_256x256x3/Fat Hen/190b948d5.png,5,9,9,"(146, 146, 3)"
1517,1517,1917,Fat Hen,train_256x256x3/Fat Hen/524942b65.png,5,8,9,"(233, 233, 3)"
1518,1518,2142,Fat Hen,train_256x256x3/Fat Hen/c96ca4b01.png,5,9,9,"(95, 95, 3)"
1519,1519,2094,Fat Hen,train_256x256x3/Fat Hen/b59aec1e1.png,5,8,9,"(372, 372, 3)"
1520,1520,2116,Fat Hen,train_256x256x3/Fat Hen/bf17c8991.png,5,2,9,"(186, 186, 3)"
1521,1521,2184,Fat Hen,train_256x256x3/Fat Hen/e00ed0e9e.png,5,3,9,"(178, 178, 3)"
1522,1522,1904,Fat Hen,train_256x256x3/Fat Hen/4979cba5a.png,5,1,9,"(274, 274, 3)"
1523,1523,2095,Fat Hen,train_256x256x3/Fat Hen/b88da8e21.png,5,8,9,"(159, 159, 3)"
1524,1524,1841,Fat Hen,train_256x256x3/Fat Hen/2412cb19b.png,5,5,9,"(226, 226, 3)"
1525,1525,2179,Fat Hen,train_256x256x3/Fat Hen/dbb008ffc.png,5,8,9,"(930, 930, 3)"
1526,1526,1912,Fat Hen,train_256x256x3/Fat Hen/4e2f543a2.png,5,2,9,"(135, 135, 3)"
1527,1527,2088,Fat Hen,train_256x256x3/Fat Hen/b2f74bf81.png,5,1,9,"(259, 259, 3)"
1528,1528,2008,Fat Hen,train_256x256x3/Fat Hen/83f907552.png,5,9,9,"(341, 341, 3)"
1529,1529,1944,Fat Hen,train_256x256x3/Fat Hen/5e2cfbee3.png,5,2,9,"(387, 387, 3)"
1530,1530,1983,Fat Hen,train_256x256x3/Fat Hen/70f84707a.png,5,3,9,"(1199, 1199, 3)"
1531,1531,2245,Fat Hen,train_256x256x3/Fat Hen/ff202577d.png,5,7,9,"(199, 199, 3)"
1532,1532,2022,Fat Hen,train_256x256x3/Fat Hen/8a8b1f0fd.png,5,9,9,"(575, 575, 3)"
1533,1533,2191,Fat Hen,train_256x256x3/Fat Hen/e34aec452.png,5,4,9,"(293, 293, 3)"
1534,1534,1996,Fat Hen,train_256x256x3/Fat Hen/7abe4427d.png,5,7,9,"(180, 180, 3)"
1535,1535,2113,Fat Hen,train_256x256x3/Fat Hen/be71f0cc0.png,5,2,9,"(254, 254, 3)"
1536,1536,2096,Fat Hen,train_256x256x3/Fat Hen/b89d9f403.png,5,7,9,"(276, 276, 3)"
1537,1537,1830,Fat Hen,train_256x256x3/Fat Hen/1eb0d7c5f.png,5,7,9,"(429, 429, 3)"
1538,1538,2010,Fat Hen,train_256x256x3/Fat Hen/84097b0b7.png,5,7,9,"(121, 121, 3)"
1539,1539,2085,Fat Hen,train_256x256x3/Fat Hen/b0398be3d.png,5,5,9,"(361, 361, 3)"
1540,1540,1964,Fat Hen,train_256x256x3/Fat Hen/6644e24c8.png,5,2,9,"(137, 137, 3)"
1541,1541,1871,Fat Hen,train_256x256x3/Fat Hen/35655c594.png,5,7,9,"(907, 907, 3)"
1542,1542,2203,Fat Hen,train_256x256x3/Fat Hen/e973ac6bc.png,5,2,9,"(164, 164, 3)"
1543,1543,2012,Fat Hen,train_256x256x3/Fat Hen/854fdbe6a.png,5,3,9,"(124, 124, 3)"
1544,1544,2172,Fat Hen,train_256x256x3/Fat Hen/d6576bc79.png,5,1,9,"(152, 152, 3)"
1545,1545,2042,Fat Hen,train_256x256x3/Fat Hen/9708f9c0e.png,5,8,9,"(162, 162, 3)"
1546,1546,1955,Fat Hen,train_256x256x3/Fat Hen/61f732692.png,5,6,9,"(316, 316, 3)"
1547,1547,1878,Fat Hen,train_256x256x3/Fat Hen/3ae60f149.png,5,6,9,"(376, 376, 3)"
1548,1548,2177,Fat Hen,train_256x256x3/Fat Hen/d99fa0e0b.png,5,0,9,"(111, 111, 3)"
1549,1549,2163,Fat Hen,train_256x256x3/Fat Hen/d210b0125.png,5,3,9,"(298, 298, 3)"
1550,1550,2143,Fat Hen,train_256x256x3/Fat Hen/c99df077e.png,5,8,9,"(291, 291, 3)"
1551,1551,2215,Fat Hen,train_256x256x3/Fat Hen/ef1303b4a.png,5,6,9,"(549, 549, 3)"
1552,1552,1780,Fat Hen,train_256x256x3/Fat Hen/03100eb7e.png,5,8,9,"(154, 154, 3)"
1553,1553,2117,Fat Hen,train_256x256x3/Fat Hen/bf37d581c.png,5,3,9,"(269, 269, 3)"
1554,1554,1956,Fat Hen,train_256x256x3/Fat Hen/61fd68900.png,5,2,9,"(178, 178, 3)"
1555,1555,1925,Fat Hen,train_256x256x3/Fat Hen/53c6c6221.png,5,6,9,"(652, 652, 3)"
1556,1556,1997,Fat Hen,train_256x256x3/Fat Hen/7b0bd3d8d.png,5,3,9,"(157, 157, 3)"
1557,1557,1986,Fat Hen,train_256x256x3/Fat Hen/73600b4ed.png,5,0,9,"(697, 697, 3)"
1558,1558,2155,Fat Hen,train_256x256x3/Fat Hen/ce0d8c3b2.png,5,6,9,"(215, 215, 3)"
1559,1559,2013,Fat Hen,train_256x256x3/Fat Hen/85a848757.png,5,8,9,"(298, 298, 3)"
1560,1560,2128,Fat Hen,train_256x256x3/Fat Hen/c3a35fbde.png,5,6,9,"(135, 135, 3)"
1561,1561,1821,Fat Hen,train_256x256x3/Fat Hen/19c84bc7c.png,5,6,9,"(359, 359, 3)"
1562,1562,2029,Fat Hen,train_256x256x3/Fat Hen/9064640e8.png,5,4,9,"(379, 379, 3)"
1563,1563,2190,Fat Hen,train_256x256x3/Fat Hen/e3279d465.png,5,3,9,"(572, 572, 3)"
1564,1564,1980,Fat Hen,train_256x256x3/Fat Hen/7026b68e9.png,5,7,9,"(202, 202, 3)"
1565,1565,1794,Fat Hen,train_256x256x3/Fat Hen/0dfbbc7fe.png,5,2,9,"(592, 592, 3)"
1566,1566,1845,Fat Hen,train_256x256x3/Fat Hen/268e72cee.png,5,4,9,"(121, 121, 3)"
1567,1567,2160,Fat Hen,train_256x256x3/Fat Hen/d10feb105.png,5,1,9,"(416, 416, 3)"
1568,1568,2046,Fat Hen,train_256x256x3/Fat Hen/9961b2091.png,5,4,9,"(1124, 1124, 3)"
1569,1569,2018,Fat Hen,train_256x256x3/Fat Hen/886db2427.png,5,6,9,"(246, 246, 3)"
1570,1570,1834,Fat Hen,train_256x256x3/Fat Hen/214f2dbcb.png,5,2,9,"(179, 179, 3)"
1571,1571,2026,Fat Hen,train_256x256x3/Fat Hen/8eed146cd.png,5,5,9,"(431, 431, 3)"
1572,1572,1810,Fat Hen,train_256x256x3/Fat Hen/14f7687d1.png,5,5,9,"(234, 234, 3)"
1573,1573,1965,Fat Hen,train_256x256x3/Fat Hen/67659c7df.png,5,9,9,"(130, 130, 3)"
1574,1574,2049,Fat Hen,train_256x256x3/Fat Hen/9d25b73be.png,5,0,9,"(426, 426, 3)"
1575,1575,1934,Fat Hen,train_256x256x3/Fat Hen/5a4dfea94.png,5,2,9,"(177, 177, 3)"
1576,1576,2034,Fat Hen,train_256x256x3/Fat Hen/91e05c100.png,5,5,9,"(188, 188, 3)"
1577,1577,2060,Fat Hen,train_256x256x3/Fat Hen/a1a3e2515.png,5,0,9,"(350, 350, 3)"
1578,1578,2106,Fat Hen,train_256x256x3/Fat Hen/bcbbdd3bd.png,5,8,9,"(326, 326, 3)"
1579,1579,2141,Fat Hen,train_256x256x3/Fat Hen/c926ade1d.png,5,7,9,"(419, 419, 3)"
1580,1580,1920,Fat Hen,train_256x256x3/Fat Hen/52bcf3283.png,5,6,9,"(226, 226, 3)"
1581,1581,1807,Fat Hen,train_256x256x3/Fat Hen/13d56e652.png,5,8,9,"(170, 170, 3)"
1582,1582,1825,Fat Hen,train_256x256x3/Fat Hen/1bdf63082.png,5,9,9,"(236, 236, 3)"
1583,1583,1833,Fat Hen,train_256x256x3/Fat Hen/211c3f24f.png,5,5,9,"(809, 809, 3)"
1584,1584,2200,Fat Hen,train_256x256x3/Fat Hen/e7fbf693d.png,5,3,9,"(181, 181, 3)"
1585,1585,1882,Fat Hen,train_256x256x3/Fat Hen/3c2e5c7ad.png,5,8,9,"(319, 319, 3)"
1586,1586,2243,Fat Hen,train_256x256x3/Fat Hen/fea20eec7.png,5,7,9,"(171, 171, 3)"
1587,1587,2182,Fat Hen,train_256x256x3/Fat Hen/df9ce5e1f.png,5,8,9,"(144, 144, 3)"
1588,1588,1887,Fat Hen,train_256x256x3/Fat Hen/3d2f3ad0f.png,5,7,9,"(306, 306, 3)"
1589,1589,2201,Fat Hen,train_256x256x3/Fat Hen/e805aa0a2.png,5,0,9,"(778, 778, 3)"
1590,1590,2129,Fat Hen,train_256x256x3/Fat Hen/c3aa41593.png,5,6,9,"(334, 334, 3)"
1591,1591,2235,Fat Hen,train_256x256x3/Fat Hen/f86c14eaf.png,5,5,9,"(124, 124, 3)"
1592,1592,2127,Fat Hen,train_256x256x3/Fat Hen/c386194a6.png,5,6,9,"(477, 477, 3)"
1593,1593,1974,Fat Hen,train_256x256x3/Fat Hen/6dc0cf03c.png,5,5,9,"(110, 110, 3)"
1594,1594,2246,Fat Hen,train_256x256x3/Fat Hen/ff9f29145.png,5,5,9,"(328, 328, 3)"
1595,1595,2120,Fat Hen,train_256x256x3/Fat Hen/c068b9fb7.png,5,3,9,"(163, 163, 3)"
1596,1596,2174,Fat Hen,train_256x256x3/Fat Hen/d6a104d24.png,5,6,9,"(195, 195, 3)"
1597,1597,2040,Fat Hen,train_256x256x3/Fat Hen/952f0a5fa.png,5,0,9,"(111, 111, 3)"
1598,1598,2176,Fat Hen,train_256x256x3/Fat Hen/d87eb38df.png,5,1,9,"(318, 318, 3)"
1599,1599,1981,Fat Hen,train_256x256x3/Fat Hen/704b0fe2c.png,5,5,9,"(129, 129, 3)"
1600,1600,2036,Fat Hen,train_256x256x3/Fat Hen/92954f77f.png,5,1,4,"(179, 179, 3)"
1601,1601,2037,Fat Hen,train_256x256x3/Fat Hen/9297b85f6.png,5,4,4,"(256, 256, 3)"
1602,1602,1829,Fat Hen,train_256x256x3/Fat Hen/1e9c7a82f.png,5,5,4,"(128, 128, 3)"
1603,1603,1827,Fat Hen,train_256x256x3/Fat Hen/1d9743b35.png,5,9,4,"(71, 71, 3)"
1604,1604,2166,Fat Hen,train_256x256x3/Fat Hen/d2e16e332.png,5,1,4,"(311, 311, 3)"
1605,1605,1820,Fat Hen,train_256x256x3/Fat Hen/19bd579f5.png,5,1,4,"(358, 358, 3)"
1606,1606,1905,Fat Hen,train_256x256x3/Fat Hen/4a320f8be.png,5,9,4,"(169, 169, 3)"
1607,1607,1919,Fat Hen,train_256x256x3/Fat Hen/5298e390e.png,5,8,4,"(123, 123, 3)"
1608,1608,2011,Fat Hen,train_256x256x3/Fat Hen/842f5555e.png,5,7,4,"(397, 397, 3)"
1609,1609,2227,Fat Hen,train_256x256x3/Fat Hen/f33cee49e.png,5,3,4,"(1045, 1045, 3)"
1610,1610,2054,Fat Hen,train_256x256x3/Fat Hen/9e8727146.png,5,8,4,"(156, 156, 3)"
1611,1611,2064,Fat Hen,train_256x256x3/Fat Hen/a4d7cddff.png,5,0,4,"(226, 226, 3)"
1612,1612,2080,Fat Hen,train_256x256x3/Fat Hen/ac6625b0f.png,5,3,4,"(858, 858, 3)"
1613,1613,1828,Fat Hen,train_256x256x3/Fat Hen/1df9e7301.png,5,5,4,"(248, 248, 3)"
1614,1614,1856,Fat Hen,train_256x256x3/Fat Hen/2cab73c25.png,5,3,4,"(359, 359, 3)"
1615,1615,2144,Fat Hen,train_256x256x3/Fat Hen/c9e6722d4.png,5,1,4,"(164, 164, 3)"
1616,1616,2125,Fat Hen,train_256x256x3/Fat Hen/c315f4c96.png,5,6,4,"(725, 725, 3)"
1617,1617,1958,Fat Hen,train_256x256x3/Fat Hen/62f3abbd1.png,5,3,4,"(296, 296, 3)"
1618,1618,2048,Fat Hen,train_256x256x3/Fat Hen/9a8531ba0.png,5,4,4,"(178, 178, 3)"
1619,1619,1809,Fat Hen,train_256x256x3/Fat Hen/149dbba5f.png,5,2,4,"(325, 325, 3)"
1620,1620,2133,Fat Hen,train_256x256x3/Fat Hen/c4b7cf7f5.png,5,4,4,"(314, 314, 3)"
1621,1621,1895,Fat Hen,train_256x256x3/Fat Hen/427bbd2fb.png,5,1,4,"(102, 102, 3)"
1622,1622,1932,Fat Hen,train_256x256x3/Fat Hen/59b1f956d.png,5,1,4,"(104, 104, 3)"
1623,1623,2180,Fat Hen,train_256x256x3/Fat Hen/df17b3ba5.png,5,0,4,"(439, 439, 3)"
1624,1624,2121,Fat Hen,train_256x256x3/Fat Hen/c1350e0ae.png,5,0,4,"(295, 295, 3)"
1625,1625,1921,Fat Hen,train_256x256x3/Fat Hen/52c144a42.png,5,5,4,"(166, 166, 3)"
1626,1626,1998,Fat Hen,train_256x256x3/Fat Hen/7bb3a73ca.png,5,4,4,"(244, 244, 3)"
1627,1627,2204,Fat Hen,train_256x256x3/Fat Hen/e9f00ae2c.png,5,5,4,"(147, 147, 3)"
1628,1628,2167,Fat Hen,train_256x256x3/Fat Hen/d3e5f8c5e.png,5,9,4,"(289, 289, 3)"
1629,1629,1985,Fat Hen,train_256x256x3/Fat Hen/72103b235.png,5,6,4,"(150, 150, 3)"
1630,1630,2192,Fat Hen,train_256x256x3/Fat Hen/e4541fd1c.png,5,4,4,"(199, 199, 3)"
1631,1631,1869,Fat Hen,train_256x256x3/Fat Hen/34eb21afb.png,5,7,4,"(176, 176, 3)"
1632,1632,2169,Fat Hen,train_256x256x3/Fat Hen/d47349f62.png,5,0,4,"(368, 368, 3)"
1633,1633,2217,Fat Hen,train_256x256x3/Fat Hen/efaab2370.png,5,4,4,"(892, 892, 3)"
1634,1634,2124,Fat Hen,train_256x256x3/Fat Hen/c206f4602.png,5,4,4,"(80, 80, 3)"
1635,1635,2173,Fat Hen,train_256x256x3/Fat Hen/d674d9e99.png,5,1,4,"(207, 207, 3)"
1636,1636,2145,Fat Hen,train_256x256x3/Fat Hen/caca90aca.png,5,2,4,"(197, 197, 3)"
1637,1637,2195,Fat Hen,train_256x256x3/Fat Hen/e6b756e98.png,5,0,4,"(321, 321, 3)"
1638,1638,1865,Fat Hen,train_256x256x3/Fat Hen/302f8959d.png,5,7,4,"(296, 296, 3)"
1639,1639,1876,Fat Hen,train_256x256x3/Fat Hen/38cc62ed1.png,5,9,4,"(143, 143, 3)"
1640,1640,2035,Fat Hen,train_256x256x3/Fat Hen/9284ed9c9.png,5,0,4,"(451, 451, 3)"
1641,1641,2002,Fat Hen,train_256x256x3/Fat Hen/7f731311e.png,5,7,4,"(170, 170, 3)"
1642,1642,2000,Fat Hen,train_256x256x3/Fat Hen/7e4b6625f.png,5,4,4,"(263, 263, 3)"
1643,1643,1831,Fat Hen,train_256x256x3/Fat Hen/1fb586773.png,5,6,4,"(192, 192, 3)"
1644,1644,1803,Fat Hen,train_256x256x3/Fat Hen/11e284489.png,5,0,4,"(370, 370, 3)"
1645,1645,1846,Fat Hen,train_256x256x3/Fat Hen/2719ff172.png,5,0,4,"(220, 220, 3)"
1646,1646,2139,Fat Hen,train_256x256x3/Fat Hen/c8ce795f0.png,5,8,4,"(118, 118, 3)"
1647,1647,1840,Fat Hen,train_256x256x3/Fat Hen/23a4cbe43.png,5,8,4,"(931, 931, 3)"
1648,1648,1875,Fat Hen,train_256x256x3/Fat Hen/370b70617.png,5,0,4,"(297, 297, 3)"
1649,1649,1928,Fat Hen,train_256x256x3/Fat Hen/56d88c09d.png,5,8,4,"(370, 370, 3)"
1650,1650,2150,Fat Hen,train_256x256x3/Fat Hen/cc590cddc.png,5,2,4,"(172, 172, 3)"
1651,1651,2032,Fat Hen,train_256x256x3/Fat Hen/91bc7d91c.png,5,5,4,"(133, 133, 3)"
1652,1652,1787,Fat Hen,train_256x256x3/Fat Hen/07d939b1e.png,5,4,4,"(107, 107, 3)"
1653,1653,1906,Fat Hen,train_256x256x3/Fat Hen/4a44a00eb.png,5,8,4,"(788, 788, 3)"
1654,1654,2027,Fat Hen,train_256x256x3/Fat Hen/8f56f8b0e.png,5,7,4,"(388, 388, 3)"
1655,1655,1924,Fat Hen,train_256x256x3/Fat Hen/5357849ba.png,5,5,4,"(87, 87, 3)"
1656,1656,2112,Fat Hen,train_256x256x3/Fat Hen/bdf58ae69.png,5,6,4,"(693, 693, 3)"
1657,1657,2137,Fat Hen,train_256x256x3/Fat Hen/c740aa55a.png,5,7,4,"(290, 290, 3)"
1658,1658,2006,Fat Hen,train_256x256x3/Fat Hen/81db6f8a2.png,5,1,4,"(610, 610, 3)"
1659,1659,1896,Fat Hen,train_256x256x3/Fat Hen/42912adf2.png,5,6,4,"(253, 253, 3)"
1660,1660,2202,Fat Hen,train_256x256x3/Fat Hen/e8c85738d.png,5,5,4,"(67, 67, 3)"
1661,1661,2156,Fat Hen,train_256x256x3/Fat Hen/ce49ecca3.png,5,2,4,"(272, 272, 3)"
1662,1662,1775,Fat Hen,train_256x256x3/Fat Hen/01396e759.png,5,8,4,"(284, 284, 3)"
1663,1663,1811,Fat Hen,train_256x256x3/Fat Hen/158ac618f.png,5,5,4,"(272, 272, 3)"
1664,1664,1995,Fat Hen,train_256x256x3/Fat Hen/79cec7209.png,5,1,4,"(129, 129, 3)"
1665,1665,1777,Fat Hen,train_256x256x3/Fat Hen/0157c4199.png,5,7,4,"(163, 163, 3)"
1666,1666,2186,Fat Hen,train_256x256x3/Fat Hen/e0cab89f3.png,5,4,4,"(224, 224, 3)"
1667,1667,1927,Fat Hen,train_256x256x3/Fat Hen/565d13821.png,5,4,4,"(178, 178, 3)"
1668,1668,2090,Fat Hen,train_256x256x3/Fat Hen/b43d0a350.png,5,2,4,"(55, 55, 3)"
1669,1669,2081,Fat Hen,train_256x256x3/Fat Hen/ac88a6662.png,5,7,4,"(136, 136, 3)"
1670,1670,1862,Fat Hen,train_256x256x3/Fat Hen/2f1633635.png,5,4,4,"(270, 270, 3)"
1671,1671,1808,Fat Hen,train_256x256x3/Fat Hen/143e09ce6.png,5,8,4,"(179, 179, 3)"
1672,1672,1774,Fat Hen,train_256x256x3/Fat Hen/009004da3.png,5,5,4,"(278, 278, 3)"
1673,1673,1966,Fat Hen,train_256x256x3/Fat Hen/67d48e1b4.png,5,5,4,"(230, 230, 3)"
1674,1674,1852,Fat Hen,train_256x256x3/Fat Hen/2a56e7fec.png,5,9,4,"(183, 183, 3)"
1675,1675,1886,Fat Hen,train_256x256x3/Fat Hen/3d07c273b.png,5,9,4,"(699, 699, 3)"
1676,1676,2131,Fat Hen,train_256x256x3/Fat Hen/c41bd998c.png,5,5,4,"(174, 174, 3)"
1677,1677,2183,Fat Hen,train_256x256x3/Fat Hen/dff210db9.png,5,9,4,"(393, 393, 3)"
1678,1678,1949,Fat Hen,train_256x256x3/Fat Hen/5f5015641.png,5,4,4,"(307, 307, 3)"
1679,1679,1792,Fat Hen,train_256x256x3/Fat Hen/0c5368b03.png,5,6,4,"(507, 507, 3)"
1680,1680,2043,Fat Hen,train_256x256x3/Fat Hen/9812f690c.png,5,6,4,"(138, 138, 3)"
1681,1681,1913,Fat Hen,train_256x256x3/Fat Hen/4f0092891.png,5,8,4,"(205, 205, 3)"
1682,1682,2021,Fat Hen,train_256x256x3/Fat Hen/8a748cf8b.png,5,7,4,"(678, 678, 3)"
1683,1683,2045,Fat Hen,train_256x256x3/Fat Hen/994001cab.png,5,4,4,"(273, 273, 3)"
1684,1684,2057,Fat Hen,train_256x256x3/Fat Hen/a02a0c284.png,5,5,4,"(684, 684, 3)"
1685,1685,2111,Fat Hen,train_256x256x3/Fat Hen/bdc98dfaf.png,5,3,4,"(364, 364, 3)"
1686,1686,2102,Fat Hen,train_256x256x3/Fat Hen/bbcc5bbb2.png,5,2,4,"(813, 813, 3)"
1687,1687,2199,Fat Hen,train_256x256x3/Fat Hen/e7d278e0e.png,5,5,4,"(144, 144, 3)"
1688,1688,1783,Fat Hen,train_256x256x3/Fat Hen/066395555.png,5,5,4,"(378, 378, 3)"
1689,1689,2136,Fat Hen,train_256x256x3/Fat Hen/c734bade3.png,5,2,4,"(122, 122, 3)"
1690,1690,1938,Fat Hen,train_256x256x3/Fat Hen/5c2f52e61.png,5,5,4,"(246, 246, 3)"
1691,1691,1899,Fat Hen,train_256x256x3/Fat Hen/44db98326.png,5,5,4,"(331, 331, 3)"
1692,1692,2056,Fat Hen,train_256x256x3/Fat Hen/9f4788348.png,5,0,4,"(209, 209, 3)"
1693,1693,1942,Fat Hen,train_256x256x3/Fat Hen/5d9dd8926.png,5,4,4,"(160, 160, 3)"
1694,1694,1989,Fat Hen,train_256x256x3/Fat Hen/765502bd2.png,5,2,4,"(211, 211, 3)"
1695,1695,2092,Fat Hen,train_256x256x3/Fat Hen/b4e738f6b.png,5,0,4,"(279, 279, 3)"
1696,1696,2196,Fat Hen,train_256x256x3/Fat Hen/e6befd0af.png,5,3,4,"(143, 143, 3)"
1697,1697,2041,Fat Hen,train_256x256x3/Fat Hen/95f035f39.png,5,0,4,"(67, 67, 3)"
1698,1698,1797,Fat Hen,train_256x256x3/Fat Hen/0f335c7a7.png,5,2,4,"(1029, 1029, 3)"
1699,1699,1836,Fat Hen,train_256x256x3/Fat Hen/216b1daa0.png,5,9,4,"(100, 100, 3)"
1700,1700,2185,Fat Hen,train_256x256x3/Fat Hen/e0308226e.png,5,5,4,"(180, 180, 3)"
1701,1701,1822,Fat Hen,train_256x256x3/Fat Hen/19fc23481.png,5,1,4,"(198, 198, 3)"
1702,1702,1893,Fat Hen,train_256x256x3/Fat Hen/40721b002.png,5,0,4,"(253, 253, 3)"
1703,1703,2208,Fat Hen,train_256x256x3/Fat Hen/ea775ab85.png,5,1,4,"(462, 462, 3)"
1704,1704,1835,Fat Hen,train_256x256x3/Fat Hen/2160ec61c.png,5,7,4,"(318, 318, 3)"
1705,1705,1772,Fat Hen,train_256x256x3/Fat Hen/00268e97d.png,5,6,4,"(140, 140, 3)"
1706,1706,1877,Fat Hen,train_256x256x3/Fat Hen/3ac434ccd.png,5,0,4,"(459, 459, 3)"
